StatementId,Text
11dfcf82d8b486d2f848bf431bb8d465,"Jak by řekl Václav Klaus, “jednou lidovci, vždycky lidovci”."
1920bcdc67836e9cf01b2c48643fd432,"Skoro se obávám, kdy světoví státníci  vyznamenaní Havlem a Klausem Řádem Bílého lva, začnou ta vyznamenání vracet. Úroveň, na kterou to posunul Zeman, je pro ně nutně urážlivá."
1D9682BC3D46FDBF87A1E1CB95504828,"Letiště Ruzyně patřilo do mého resortu. Bylo mi proto velkou ctí předložit v roce 2012 vládě návrh na přejmenování na „Letiště Václava Havla“. Byl schválen jednomyslně navzdory odporu prezidenta Klause. Po sedmi letech mají signatáři potíže. Ano, už je líp..."
2139c18e7d0c6aa8992affcf92e2af5c,"Obhajoba prezidentské kandidatury Jany Bobošíkové za komunisty novou radní ČT Lipovskou je její hloupost a naivita. Neměla by ale u toho nestoudně lhát. Václav Klaus byl zvolen bez jediného hlasu komunistů."
21AACD462E57FFAA75546723139FEEB0,"Poslanci ANO, ČSSD, SPD, KSČM a ODS nepřipustili navzdory peticím diskuzi o korespondenční volbě. Jejich hlavním mluvčím byl V. Klaus ml. s průzračnou argumentací : Jsi-li vlastenec, seď doma na zadku. Jestli pracuješ či studuješ v zahraničí, nejsi vlastenec a nemáš co volit."
28AF58632E941BFD87FB48B69EE21004,"Prezident republiky využil svých ústavních pravomocí a nepřijal demisi ministra vlády. Má na to právo a jsou tu i ústavní precedenty z funkčních období Václava Havla a Václava Klause. K smíchu je ČSSD. Bohužel. Je to další daň za odpudivou kolaboraci."
2D623A269C28709BF99A3376A599F342,"Foldyna, Klaus ml., Doubrava, Okamura, Kohlíček... Ví tahle sestava, že Orbán (na rozdíl od německých a rakouských politiků) stále vyzývá ke zrušení Benešových dekretů? Za to taky demonstrují?"
2f1d654a9667f4c5a6821e1745c6a6eb,"@Deus1David Přihlášku podával předseda Vlády ČR Václav Klaus. Jsem mu za to dodnes vděčný."
34E24FDE4548CA6DAA96D8862F7A5F6A,"Václav Klaus ml. hanebně a lživě pomluvil úctyhodnou dámu, režisérku Olgu Sommerovou. Nepřekvapí to od člověka, který při podpoře Miloše Zemana neváhal lživě pošpinit i Karla Schwarzenberga a jeho minulost. Dnes však má ostudu i ODS, za kterou Václav Klaus ml. kandiduje do sněmovny. Omluví se někdo? Bylo by to milé.    Karel Schwarzenberg: Na dámu, která právem požívá v českém kulturním světě velké vážnosti, zaútočil Václav Klaus mladší. Citoval její údajný výrok, o kterém paní Sommerová říká, že jej nikdy nevyslovila a není také jediný důkaz, že by ho někdy vyslovila, aby jí odsoudil dosti nevybíravými slovy. Jeho souputníci v reakci na jeho článek používají vůči ní ta i nejsprostší slova. Volební kampaň přináší někdy dosti nevybíravé způsoby a výroky, nicméně tak sprostá pomluva, aniž by si pisatel snažil ověřit pravost citátu či jeho zdroj, přece jen dosti překvapuje. Bohužel musím říci, že se Václav Klaus mladší opět dopustil lži.Naprosto chápu obranu obyvatel paneláků a nikomu nelze vyčítat lokalitu jeho původu, ať je to palác či panelák. Ale takto urážet a pomlouvat dámu, to je pro mě příliš."
50152fe2fb39ed1bf9eff7306c35d57b,"Tak paní Jana zkusí opět kandidovat do sněmovny. Tentokrát za koalici Volný blok a DSSS. Jistě ji podpoří členka Rady ČT Hana Lipovská. Teď ještě aby se přidal pan prezident Klaus, který ji podporoval i minule a mají to s “Flákancem” i s Vandasem pohromadě.https://t.co/znarXwyadA"
5158089F8FEC44B13887C7D57902DB75,"@MirekTopolanek Tenkrát jsem si poprvé uvědomil tu obrovskou základnu FSB u nás. Všechna ta “občanská hnutí stop rekatám”, “politilogové a bezpečnostní experti” v novinách, prezident Klaus chápající Putina..Uběhlo 10 let a na Hradě je Putinův pucflek."
54AF519AA911DB95F2A567195FA55493,"Mluví Václav Klaus ml... Ač nerad, musím přiznat, že Andrej Babiš je mi o něco sympatičtější. Ten se alespoň neukrývá za poctivou politickou značku @ODScz a netolerují ho a nehájí @P_Fiala a @Zbynek_Stanjura."
58C4A25CF3EBBF1880C692E4F7D0995E,"Jako mladík jsem “hltal”V.Klause a věřil mu (věřím dodnes), že na trhu pracovních sil si každý koupí to nejvýhodnější. Teď od něj slyším, že nejde o trh, ale o “záškodnický multikulturalismus”. Dnes nepochybuji, že V.Klaus byl a je ruský agent, znovu aktivovaný po r. 2010. https://t.co/bSyNFyWwm5"
66d336e985469750d76751b5d21bbb78,"@Karel_IV62 @Posledniskaut Na vlastní oči jsem mohl vidět zajímavý osobnostní rozdíl: Zatímco premiér @MirekTopolanek měl radost, že díky ministrovi @schwarzenberg_k máme v zahraničí velký kredit a naplno toho využíval, pana prezidenta Klause to štvalo, žárlil a snažil se to shazovat."
68CF71ED188C50C617B885EFD8865F78,"Prezident republiky využil svých ústavních pravomocí a nepřijal demisi ministra vlády. Má na to právo a jsou tu i ústavní precedenty z funkčních období V. Havla a V. Klause. K smíchu je @CSSD . Bohužel. Je to další daň za odpudivou kolaboraci. https://t.co/ryjwniPPKY"
69f854c90784f425222ba848e197fd26,"@pavelsafr pan Šafr má krátkou paměť.. okamžitě po revoluci se do čela státu nacpal Klaus.. zcela převálcoval Havla a začala divoká privatizace.. železná ruka trhu a ekonomické pokusy na obyvatelstvu.. to už jste zapomněl, panr Šafr, jak jsme utahovali opasky?"
70574acd8fc2a73bd81dbd86384d98b1,"@KrenkKarel @PetrLamr @knowing84110945 Ano. Ústava není jízdní řád. Její akceptovatelný výklad tvoří “ústavní zvyklosti”, které bere Ústavní soud v potaz. V tomto případě ústavní zvyklost “nepodpisu” vytvořil pan prezident Havel a pokračoval v ní pan prezident Klaus."
71D7A077F4095D096C472A57A26AE926,"Této demonstraci poslal zdravici stínový ministr školství ODS Václav Klaus mladší. Zajímalo by mě, zda je to pozice celé strany, nebo jenom její expertní sekce pro vzdělání a kulturu."
770739400e8439a5569bcf4c781f0eba,"Na rozdíl od pana poslance Klause (ODS) si nepřeji referendum o vystoupení ČR z EU. Nechci riskovat, že naše děti přijdou o perspektivu. Ten rozhovor je ale možná zajímavé zhlédnout. Ani ne tak pro politology jako pro psychology."
